run_id,turn,cis_total,cis_level,aa_total,aa_level,rc_coherence,rc_level,empathy_score,cis_details,aa_details,rc_details
run_sequence_female_C3- F,T11,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T12,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T13,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T14,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T15,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T16,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T17,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T18,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T19,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T20,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T21,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T22,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T23,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T24,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T25,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T26,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T27,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_female_C3- F,T28,33.0,ADOPTION,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 4}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T01,0.0,NONE,25.0,COLLAPSED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 1}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T02,33.0,ADOPTION,75.0,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 1, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T03,0.0,NONE,80.0,ACCURATE,1.0,EPISTEMIC,1,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 1, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 6, ""implicit_distance"": 2, ""frame_collapse"": 0, ""narrative_voice"": 2}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T04,8.8,REFERENCE,80.0,ACCURATE,0.78,EPISTEMIC,0,"{""field_framework"": {""ref"": 7, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 3, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 1, ""adopt"": 4, ""integ"": 0, ""gen"": 0}}","{""explicit"": 3, ""implicit_distance"": 6, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 78.3, ""aff"": 4.3, ""esc"": 17.4}"
run_sequence_male_C2-M,T05,27.8,ADOPTION,83.3,ACCURATE,0.88,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 3, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 1, ""integ"": 2, ""gen"": 0}}","{""explicit"": 5, ""implicit_distance"": 2, ""frame_collapse"": 2, ""narrative_voice"": 0}","{""epi"": 87.5, ""aff"": 12.5, ""esc"": 0.0}"
run_sequence_male_C2-M,T06,24.8,REFERENCE,75.0,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 1, ""adopt"": 3, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 1, ""adopt"": 3, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 2, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T07,11.0,REFERENCE,75.0,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 2, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 1, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 4, ""adopt"": 3, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 1, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 2, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T08,0.0,NONE,50.0,DISTANCED,0.6,AFFECTIVE,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 40.0, ""aff"": 60.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T09,0.0,NONE,50.0,NEUTRAL,0.5,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 50.0, ""aff"": 50.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T10,33.0,ADOPTION,87.5,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 2, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 1, ""implicit_distance"": 1, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T11,33.0,ADOPTION,62.5,DISTANCED,0.71,ESOTERIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}}","{""explicit"": 1, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 1}","{""epi"": 28.6, ""aff"": 0.0, ""esc"": 71.4}"
run_sequence_male_C2-M,T12,0.0,NONE,100.0,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 1, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 8, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T13,0.0,NONE,100.0,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 5, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T14,0.0,NONE,85.7,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 5, ""implicit_distance"": 1, ""frame_collapse"": 0, ""narrative_voice"": 1}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T15,0.0,NONE,100.0,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 1, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T16,0.0,NONE,100.0,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 5, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T17,0.0,NONE,75.0,ACCURATE,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 0, ""implicit_distance"": 1, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
run_sequence_male_C2-M,T18,33.0,ADOPTION,100.0,ACCURATE,0.97,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 2, ""integ"": 0, ""gen"": 0}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 0}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 0}}","{""explicit"": 1, ""implicit_distance"": 0, ""frame_collapse"": 0, ""narrative_voice"": 0}","{""epi"": 96.8, ""aff"": 3.2, ""esc"": 0.0}"
